,Author,Title,PublishedDate,ISBN13
1639,['Graeme Simsion'],Creative Differences and Other Stories,2023,9781922791184
1640,['Graeme Simsion'],The Rosie Project,2013,9781922079770
1641,['Graeme Simsion'],The Rosie Effect,2015,9781476767314
1642,['Graeme Simsion'],The Best of Adam Sharp,2017,9781250130402
1643,['Graeme Simsion'],The Rosie Effect,2014,9781443435901
1644,['Graeme Simsion'],The Best of Adam Sharp,2017,9781925498752
1645,['Graeme Simsion'],The Rosie Effect,2014,9781925095104
1646,"['Graeme Simsion', 'Anne Buist']",Two Steps Forward,2018,9780062843135
1647,['Graeme Simsion'],Data Modeling Theory and Practice,2007,9781634620734
1648,"['Graeme Simsion', 'Anne Buist']",Two Steps Onward,2021,9781922459091
1649,['Graeme Simsion'],The Rosie Result,2019,9780241388365
1650,"['Graeme Simsion', 'Anne Buist']",Roadtrip,2021,9789024595198
1651,['Graeme Simsion'],Creative Differences,2022,9781922458780
1652,['Graeme Simsion'],The Rosie Project,2015,9786020321936
1653,"['Toby J. Teorey', 'Stephen Buxton', 'Lowell Fryman', 'Ralf Hartmut Güting', 'Terry Halpin', 'Jan L. Harrington', 'W.H. Inmon', 'Sam S. Lightstone', 'Jim Melton', 'Tony Morgan', 'Thomas P. Nadeau', ""Bonnie O'Neil"", ""Elizabeth O'Neil"", ""Patrick O'Neil"", 'Markus Schneider', 'Graeme Simsion', 'Graham Witt']",Database Design: Know It All,2008,9780080877891
1654,['Graeme SIMSION'],Le Best Of d'Adam Sharp,2018,9782378910150
1655,['Graeme Simsion'],O projeto Rosie,2013,9788501403704
1656,"['Graeme Simsion', 'Anne Buist']",Two Steps Forward,2018,9781473675407
1657,['Graeme Simsion'],El proyecto esposa/ The Rosie Project,2013,9788498385540
1658,['Graeme Simsion'],Two Steps Onwards,2021,9781004042326
1659,['Graeme Simsion'],El proyecto esposa,2013,9788415630463
1660,['QAGOMA'],Noel Mckenna: Landscape - Mapped,2017,9781921503887
1661,['Graeme Simsion'],Projekt Rosie,2013,9789137141268
1662,['Graeme Simsion'],O efeito Rosie,2016,9788501107824
1663,['Graeme Simsion'],Het Rosie project,2013,9789021809632
1664,"['Graeme Simsion', 'Anne Buist']",Encontros e desencontros em Compostela,2022,9786555875218
1665,"['Anne Buist', 'Graeme Simsion']",Camino,2018,9789024579686
1666,['Graeme Simsion'],Das Rosie-Projekt,2013,9783104026824
1667,['Graeme Simsion'],Het Rosie effect,2014,9789024565726
1668,"['Graeme Simsion', 'Anne Buist']",Schritt für Schritt zum Glück,2022,9783104914886
1669,['Graeme Simsion'],Rezultatul Rosie,2021,9789734684205
1670,['Graeme Simsion'],Der Rosie-Effekt,2014,9783104032207
1671,['Graeme Simsion'],"Der Mann, der zu träumen wagte",2017,9783104902807
1672,['Graeme Simsion'],L'amore è un progetto pericoloso,2015,9788830441200
1673,['Graeme Simsion'],L'amore è un difetto meraviglioso,2013,9788830437647
1674,"['Anne Buist', 'Graeme Simsion']",Zum Glück gibt es Umwege,2019,9783104906812
1675,['Graeme Simsion'],Die Rosie-Romane,2017,9783104905686
1676,['Graeme Simsion'],XXL-Leseprobe als PDF - Das Rosie-Projekt,2013,9783104900520
1677,['Graeme Simsion'],Het Rosie resultaat,2019,9789024583775
1678,['Graeme Simsion'],Rosie Projesi,2015,9786053435396
1679,['Graeme SIMSION'],Comment trouver la femme idéale,2014,9782841117222
1680,['Graeme SIMSION'],Comment devenir le père idéal ?,2015,9782841118793
1681,['Graeme Simsion'],XXL-Leseprobe - Der Rosie-Effekt,2014,9783104900742
1682,['Graeme Simsion'],Het beste van Adam Sharp,2016,9789024573868
1683,['Graeme C. Simsion'],O efeito Rosie o amor é um projeto perigoso,2017,9789722360661
1684,['Graeme Simsion'],Nell'aria la nostra canzone,2017,9788830449503
1685,['Graeme Simsion'],Das Rosie-Resultat,2020,9783810530660
1686,['Graeme Simsion'],El projecte Rosie,2013,9788496735910
1687,['Graeme Simsion'],Efectul Rosie,2019,9789734678990
1688,['Graeme Simsion'],Het Rosie project / druk 10,2015,9789021015729
1689,['Graeme Simsion'],L'amore è un enigma straordinario,2019,9788830454040
1690,['Graeme Simsion'],Projekt Rosie,2014,9788711349540
1691,['Graeme C. Simsion'],Dozvuky mých lásek,2017,9788020443632
1692,['Graeme Simsion'],Le théorème du homard,2014,9782841117208
1693,"['Graeme Simsion', 'Jill Mansell', 'Nina George']",Het Rosie effect; Lang leve de liefde; Het hotel aan het einde van de wereld,2016,9789021020198
1694,['Graeme Simsion'],Das Rosie-Projekt,2015,9783596197002
1695,['Jamil Zaki'],The War for Kindness,2020,9780451499257
1696,"['Harvard Business Review', 'Frances X. Frei', 'Anne Morriss', 'Jamil Zaki', 'Robert M. Galford']","HBR's 10 Must Reads on Trust (with bonus article ""Begin with Trust"" by Frances X. Frei and Anne Morriss)",2023,9781647825256
1697,['Jean Decety'],Empathy,2011,9780262297738
1698,"['Jamil Jreisat', 'Zaki R. Ghosheh']",Administration and Development in the Arab World,2016,9781317245940
1699,['Jamil Zaki'],Empati Cagi,2022,9786057330444
1700,['Jamil Zaki'],The War for Kindness,2019,9780451499264
1701,['Jamil Hasanli'],Leadership and Nationalism in Azerbaijan,2018,9780429785368
1702,['Jamil Hasanli'],Stalin’s Early Cold War Foreign Policy,2022,9781000604269
1703,['Rachel Wharton'],American Food,2019,9781683356783
1704,"['Action Bronson', 'Rachel Wharton']","F*ck, That's Delicious",2017,9781683351160
1705,"['Sarah Billingsley', 'Rachel Wharton']",Handheld Pies,2011,9781452110387
1706,"['Sohui Kim', 'Rachel Wharton']",Korean Home Cooking,2018,9781683353256
1707,['Julia Rothman'],Food Anatomy,2016,9781612123394
1708,"['Sohui Kim', 'Rachel Wharton']",The Good Fork Cookbook,2016,9781613122105
1709,"['Freddie Prinze, Jr.', 'Rachel Wharton']",Back to the Kitchen,2016,9781623366933
1710,"['Action Bronson', 'Rachel Wharton']",Stoned Beyond Belief,2019,9781683354901
1711,['Megan Paska'],The Rooftop Beekeeper,2014,9781452130385
1712,"['Lou Di Palo', 'Rachel Wharton']",Di Palo's Guide to the Essential Foods of Italy,2014,9780345545817
1713,['Rachel Pacheco'],Bringing Up the Boss,2021,9781953295408
1714,['Julia Rothman'],Food Anatomy,2016,9781635613018
1715,"['Action Bronson', 'Rachel Wharton']","F*ck, That's Delicious (B&N Edition)",2017,9781419730122
1716,"['Action Bronson', 'Rachel Wharton']",Stoned Beyond Belief (B&N Edition),2019,9781419739927
1717,"['Mark Pauly', 'Flaura Winston', 'Mary Naylor', 'Kevin Volpp', 'Lawton Robert Burns', 'Ralph Muller', 'David Asch', 'Rachel Werner', 'Bimal Desai', 'Krisda Chaiyachati', 'Benjamin Chartock']",Seemed Like a Good Idea,2022,9781009019118
1718,"['Andy Bannister', 'NT Wright', 'Krish Kandiah', 'Kate Wharton', 'Rachel Turner', 'Cal Bailey', 'Daniel Strange', 'Ed Shaw', 'John Wyatt', 'Richard Winter', 'Matt Searles', 'Jill Weber', 'Mark Meynell', 'Andy Kind', 'Paul Copan', 'Pablo Martinez', 'Derek Tidball', 'Dianne Tidball', 'Ed Creedy']",Healthy Faith and the Coronavirus Crisis,2020,9781789742596
1719,['Rachel Faha'],The Look Within,2001,9780759634879
1720,['Rachel Moritz'],Night-Sea,2008,9781934832165
1721,['Rachel Pacheco'],Bringing Up the Boss,2021,9781953295019
1722,['Rachel Cohen'],Bernard Berenson,2013,9780300149425
1723,"['Marita Krivda Poxon', 'Rachel Hildebrandt', 'Old York Road Historical Society']","Oak Lane, Olney, and Logan",2011,9781439639054
1724,"['Action Bronson', 'Rachel Wharton']",Stoned Beyond Belief,2019,9783745306316
1725,['Rachel MacKenzie'],The Wine of Astonishment,1974,9780670772179
1726,"['Carol Yaster', 'Rachel Wolgemuth']",Laurel Hill Cemetery,2017,9781540225795
1727,"['Julia Rothman', 'Rachel Wharton']","Alles, was schmeckt",2017,9783956141751
1728,['Rachel Cohen'],Bernard Berenson,2017,9788845979057
1729,"['Julia Rothman', 'Rachel Wharton']",Anatomija hrane,2018,9789617001181
1730,['Rachel N. Klein'],Art Wars,2020,9780812251944
1731,['Rachel Cusk'],Coventry,2019,9780374717438
1732,"['Sanford H. Kadish', 'Stephen J. Schulhofer', 'Rachel E. Barkow']",Criminal Law and its Processes,2016,9781454886259
1733,['Rachel Bellerby'],Tracing Your Yorkshire Ancestors,2014,9781783830787
1734,['Carol Yaster and Rachel Wolgemuth'],Laurel Hill Cemetery,2017,9781467126557
1735,['Rachel Laws Myers'],Race and Sports: A Reference Handbook,2021,9781440862830
1736,"['Marita Krivda Poxon', 'Rachel Hildebrandt']","Oak Lane, Olney, and Logan",2011,9780738573861
1737,['C. C. Hunter'],Chosen at Nightfall,2013,9781250012890
1738,['C. C. Hunter'],Reborn,2014,9781250035912
1739,['C. C. Hunter'],Born at Midnight,2011,9780312624675
1740,['C. C. Hunter'],Midnight Hour,2016,9781250035882
1741,['C. C. Hunter'],In Another Life,2019,9781250312297
1742,['C. C. Hunter'],Unspoken,2015,9781250067098
1743,['C. C. Hunter'],Shadow Falls: The Beginning,2013,9781250036827
1744,['C. C. Hunter'],Almost Midnight,2016,9781250081001
1745,['C. C. Hunter'],Awake at Dawn,2011,9780312624682
1746,['C. C. Hunter'],Saved at Sunrise,2013,9781466835566
1747,['Ryan Ann Hunter'],Into the Sky,2000,9780439163385
1748,['Ryan Ann Hunter'],In Disguise!,2013,9781442467262
1749,['Ryan Ann Hunter'],Dig a Tunnel,1999,9780439176729
1750,['Ryan Ann Hunter'],Take Off!,2000,9780823414666
1751,['Ryan A. Hunter'],Dig a Tunnel,2012,9784593505364
1752,['Ryan Ann Hunter'],In Disguise!,2003,9781582700953
1753,"['Gwen Hunter', 'Ryan Ann Hunter']",Betrayal,1994,9780671891534
1754,['Ryan Ann Hunter'],Cross a Bridge,1999,9780439108355
1755,"['Gwen Hunter', 'Ryan Ann Hunter']",False Truths,1995,9780671891541
1756,['A. J. Kiesling'],Where Have All the Good Men Gone?,2008,9780736920636
1757,['A. J. Larner'],Diagnostic Test Accuracy Studies in Dementia,2019,9783030175627
1758,"['A. J. Stephani', 'Glen Weissenberger']",Federal Civil Procedure 2016-17 Litigation Manual,2016,9781522106432
1759,"['Glen Weissenberger', 'A. J. Stephani']",Federal Civil Procedure 2017-18 Litigation Manual,2017,9781522134671
1760,['A. J. Larner'],Manual of Screeners for Dementia,2020,9783030416362
1761,"['A. J. Stephani', 'Glen Weissenberger']",Weissenberger's Federal Civil Procedure 2015 Litigation Manual,2015,9781632821249
1762,['A. J. Larner'],Dementia in Clinical Practice: A Neurological Perspective,2018,9783319752594
1763,"['J. A. Talent, W.B.N. Berry, A. J. Boucot, G. H. Packham, and G.C.O. Bischoff']","Correlation of the Silurian Rocks of Australia, New Zealand, and New Guinea",1975,9780813721507
1764,"['A. J. Goudie', 'M. W. Emmett-Oglesby']",Psychoactive Drugs,1989,9781592594641
1765,['A. J. Larner'],Neuropsychological Neurology,2013,9781107068018
1766,['A. J. Hoenselaars'],The Author as Character,1999,9780838637869
1767,['A. J. Molloy;'],X története,2013,9789636897758
1768,"['A. J. Faria', 'Herbert Webster Johnson']",Creative Selling,1992,9780538818346
1769,['Kathleen Warnock'],Best Lesbian Erotica 2010,2009,9781573445337
1770,"['Kathleen Warnock', 'Bekah Brunstetter', 'Frank Higgins', 'Greg Kalleres', 'Karen Schiff']","Eatfest, Volume Four",2008,9781597830386
1771,['Kathleen Warnock'],Best Lesbian Erotica 2011,2010,9781573446891
1772,['Kathleen Warnock'],To the Top,1991,9780573692345
1773,"['Ed Valentine', 'Maz Troppe', 'Chance Muehleck', 'David Marrero', 'Tom Dillehay', 'Dan Shore', 'Kathleen Warnock']",En Avant Playwrights,2008,9781597830362
1774,['Kathleen Warnock'],Rock the Line,2006,9781597830195
1775,"['Robert C. Solomon', 'Kathleen M. Higgins']",The Big Questions: A Short Introduction to Philosophy,2013,9781285528854
1776,['Kathleen Lennon'],Imagination and the Imaginary,2015,9781317548812
1777,"['Dorothy C. Bass ', 'Kathleen A. Cahalan ', 'Bonnie J. Miller-Mclemore ', 'James R. Nieman ', 'Christian B. Scharen ']",Christian Practical Wisdom,2016,9780802868732
1778,['Kathleen McKeown'],Text Generation,1992,9780521438025
1779,"['Kathleen Taylor', 'Richard Woolley']",EBOOK: Values and Vision in Primary Education,2013,9780335246670
1780,"['Mary E. Barkworth', 'Laurel K. Anderton', 'Kathleen M. Capels', 'Sandy Long', 'Michael B. Piep']",Manual of Grasses for North America,2007,9781457180989
1781,"['Ariel Rubissow Okamoto', 'Kathleen Wong']",Natural History of San Francisco Bay,2011,9780520949980
1782,"['Johannes Everse', 'Matthew B. Grisham', 'Kathleen E. Everse']",Peroxidases in Chemistry and Biology,1990,9780849369636
1783,['Kathleen J. Fitzgerald'],Recognizing Race and Ethnicity,2023,9781000878585
1784,['Kathleen Reardon'],The Skilled Negotiator,2014,9781118919248
1785,"['Kathleen A Staudt', 'Jane S Jaquette']",Women in Developing Countries,2013,9781135818357
1786,"['Kathleen E. Smith', 'David Ray Griffin']",Reenchantment Without Supernaturalism,2001,9780801486579
1787,['Kathleen Burk'],Troublemaker,2000,9780300094534
1788,"['Dee McGonigle', 'Kathleen Mastrian']",Nursing Informatics and the Foundation of Knowledge,2021,9781284220469
1789,"[""Shannon O'Neil"", ""Shannon Kathleen O'Neil""]",Two Nations Indivisible,2013,9780199898336
1790,"['Wendy Hilton-Morrow', 'Kathleen Battles']",Sexual Identities and the Media,2015,9781136291357
1791,"['Paul D. Garrett', 'Kathleen A. Purpura']",Frank Maria,2007,9781434300003
1792,"['Kathleen Ouimet Perrin', 'James McGhee']",Quick Look Nursing,2008,9780763750268
1793,['Kathleen Barry'],Female Sexual Slavery,1984,9780814710692
1794,['Kathleen R. McNamara'],The Politics of Everyday Europe,2015,9780191025525
1795,['Kathleen Murray'],Teach Kindness First,2017,9780995808508
1796,['Kathleen Irwin'],"Sighting, Citing, Siting",2009,9780889772281
1797,['Kathleen Maczka'],Assessing Physically Disabled People At Home,2013,9781489934260
1798,"['Michael Green', 'Kathleen Hicks', 'Zack Cooper', 'John Schaus', 'Jake Douglas']",Countering Coercion in Maritime Asia,2017,9781442279988
1799,"['Linda E. McCuistion', 'Jennifer J. Yeager', 'Mary B. Winton', 'Kathleen Vuljoin DiMaggio']",Pharmacology E-Book,2021,9780323793162
1800,['Sue Frederick'],I See Your Dream Job,2009,9781429928953
1801,['Sue Frederick'],I See Your Soul Mate,2012,9781250001801
1802,['Sue Frederick'],Bridges to Heaven,2013,9781466834552
1803,['Sue Frederick'],Through a Divine Lens,2023,9781644117330
1804,['Sue Frederick'],Reconnecting with Your Loved Ones,2013,9781466843202
1805,['Sue Frederick'],Your Divine Lens,2016,9780976239338
1806,['Sue Frederick'],Water Oak,2017,9780976239345
1807,"['Sue Frederick', 'Michael Whiteman-Jones']",How to Shop a Natural Foods Store-- and why,1994,9780963262318
1808,['Sue Frederick'],A Mother's Guide to Raising Healthy Children-- Naturally,1999,9780879839260
1809,['Sue Vander Hook'],Frederick Douglass,2011,9781616135133
1810,['Sue Chamblin Frederick'],The Front Porch Sisters,2017,9780985210472
1811,['Sue Chamblin Frederick'],The Boardinghouse,2015,9780985210465
1812,['Sue Chamblin Frederick'],The Unwilling Spy,2012,9780985210410
1813,['Sue Chamblin Frederick'],"Madame Delaflote, Impeccable Spy",2013,9780985210458
1814,['Sue Chamblin Frederick'],A Good Year for Roses,2019,9780985210489
1815,['P. N. Elrod'],The Hanged Man,2015,9781429946643
1816,['P. N. Elrod'],"The Vampire Files, Volume Five",2012,9781937007126
1817,['P. N. Elrod'],"The Vampire Files, Volume Four",2011,9781101547519
1818,['P. N. Elrod'],Death and the Maiden,2015,9781941631331
1819,['P. N. Elrod'],"The Vampire Files, Volume One",2003,9781101568033
1820,['P. N. Elrod'],Red Death,2015,9781941631355
1821,['P. N. Elrod'],Dance of Death,2015,9781941631324
1822,['P. N. Elrod'],"The Vampire Files, Volume Two",2006,9781101573723
1823,['P. N. Elrod'],"The Vampire Files, Volume Three",2011,9781101478912
1824,['P. N. Elrod'],"Quincey Morris, Vampire",2001,9780671319885
1825,['P. N. Elrod'],Death Masque,2015,9781941631348
1826,"['P. N. Elrod', 'Sherrilyn Kenyon', 'Charlaine Harris', 'L. A. Banks', 'Jim Butcher', 'Rachel Caine', 'Esther M. Friesner', 'Lori Handeland', 'Susan Krinard']",My Big Fat Supernatural Wedding,2010,9781429954938
1827,['P.N. Elrod'],Drawing Dead and Other Stories,2020,9798568602422
1828,"['Nigel Bennett', 'P. N. Elrod']",His Father's Son,2001,9781618242839
1829,"['Nigel Bennett', 'P. N. Elrod', 'Shannon Bennett']",Keeper of the King,1998,9780671878627
1830,['P. N. Elrod'],Bloodlist,1990,9780441067954
1831,['P. N. Elrod'],Art in the Blood,1991,9780441859450
1832,['P. N. Elrod'],A Song In The Dark,2005,9781101220207
1833,"['Nigel Bennett', 'Patricia Nead Elrod']",Siege Perilous,2006,9781416520740
1834,['Aurelio Voltaire'],Call of the Jersey Devil,2013,9781939392008
1835,['Aurelio Voltaire'],The Legend of Candy Claws,2014,9781502921123
1836,"['Aurelio Voltaire', 'Shamine King']",The Legend of Candy Claws,2014,9780692340455
1837,['Aurelio Voltaire'],Fifty Shades of Greys,2015,9781508876830
1838,['Aurelio Grande Rodríguez'],The Image Of Time,2020,9789878712086
1839,"['Steven C. Hertler', 'Aurelio José Figueredo', 'Mateo Peñaherrera-Aguirre', 'Heitor B. F. Fernandes', 'Michael A. Woodley of Menie']",Life History Evolution,2018,9783319901251
1840,['Aurelio Arteta'],A fin de cuentas,2018,9788430619863
1841,['Aurelio Principato'],Tre percorsi letterari parigini,2021,9791259770691
1842,['Aurelio Principato'],"Eros, Logos, Dialogos",2007,9789042918207
1843,['Aurelio Gentili'],Il diritto come discorso,2013,9788814168604
1844,['Aurelio Cebrián Abellán'],Geografia E Historia. Aplicaciones Didacticas. Profesores de Educacion Secundaria. Temario Para la Preparacion de Oposiciones. E-book,2002,9788466512787
1845,['Marco Aurelio'],A sí mismo,2007,9788441419605
1846,['Aurelio Fernández Fernández'],«Yo creo»,2013,9788498408201
1847,"['Dann Cazés Gryj', 'Aurelio González']","Teatro, personaje y discurso en el siglo de oro",2020,9786074176889
1848,['Elizabeth E. Wein'],Code Name Verity,2020,9781423153252
1849,"['Sherri L. Smith', 'Elizabeth Wein']",American Wings,2024,9780593323984
1850,['Elizabeth Wein'],A Coalition of Lions,2013,9781480433205
1851,['Elizabeth Wein'],The Sunbird,2013,9781480460072
1852,['Elizabeth Wein'],Stateless,2023,9781774881545
1853,['Elizabeth Wein'],The Enigma Game,2020,9781368016513
1854,['Elizabeth Wein'],Code Name Verity Collection,2021,9780316308533
1855,['Elizabeth Wein'],Rose Under Fire,2014,9781423184690
1856,['Elizabeth Wein'],Firebird,2018,9781781128312
1857,['Elizabeth Wein'],White Eagles,2019,9781781128961
1858,['Elizabeth Wein'],The Pearl Thief,2017,9781484719510
1859,['Elizabeth Wein'],The Winter Prince,2013,9781480433199
1860,['Elizabeth Wein'],The Lion Hunter,2013,9781480460089
1861,['Elizabeth Wein'],The Empty Kingdom,2013,9781480460096
1862,['Elizabeth Wein'],The Last Hawk,2021,9781781129555
1863,['Elizabeth Wein'],"Black Dove, White Raven",2015,9781484707807
1864,['Elizabeth E. Wein'],Rose Under Fire,2014,9780385679558
1865,['Elizabeth Wein'],A Thousand Sisters,2019,9780062453044
1866,"['Michael Cart', 'Marc Aronson', 'Edward Averett', 'Francesca Lia Block', 'Chris Crutcher', 'Alex Flinn', 'Gregory Galloway', 'Jenny Hubbard', 'Peter Johnson', 'Ron Koertge', 'Chris Lynch', 'Walter Dean Myers', 'Joyce Carol Oates', 'Eric Shanower', 'Will Weaver', 'Elizabeth Wein', 'Tim Wynne-Jones']",Taking Aim,2015,9780062327376
1867,['Elizabeth E. Wein'],Code Name Verity,2023,9781774882757
1868,['Steven Piziks'],The Nanotech War,2002,9780743436472
1869,"['Steven Piziks', 'William Wisher', 'Caleb Carr']",Exorcist,2004,9781416505129
1870,['Steven Piziks'],The Blacklist - The Beekeeper,2016,9781783298105
1871,['Steven Piziks'],Ghost Whisperer: Plague Room,2008,9781416594123
1872,['Steven Harper'],Resurrection Men,2022,9781005083908
1873,"['Esther Friesner', 'S.C. Butler', 'Christopher Leapock', 'Howard Andrew Jones', 'Gary Kloster', 'Louis Evans', 'Peter S. Drang', 'Nancy Holzner', 'Auston Habershaw', 'Violette Malan', 'Stephen Leigh', 'Alan Smale', 'Steven Harper', 'Jordan Chase-Young']",When Worlds Collide,2021,9781940709437
1874,['Steven Harper'],Writing the Paranormal Novel,2011,9781599633015
1875,['Steven Harper'],The Dragon Men,2012,9780451464880
1876,['Steven Harper'],The Impossible Cube,2012,9781101585405
1877,['Steven Harper'],Iron Axe,2015,9780451468468
1878,['Kim Yu-jeong'],The Heat of the Sun,2013,9788993360264
1879,['Kim Yu-jeong '],Scoundrels,2014,9788993360400
1880,['Kim Yu-jeong'],The Golden Bean Patch,2013,9788993360257
1881,['Kim Yu-jeong '],Downpour,2014,9788993360646
1882,['You-Jeong Jeong'],The Good Son,2018,9780143131953
1883,['You-Jeong Jeong'],The Good Son,2019,9780349142937
1884,['Jeong Yu-jeong'],Sieben Jahre Nacht,2015,9783293309050
1885,['Yu-jeong Jeong'],Sieben Jahre Nacht,2016,9783293207400
1886,['Jeong Yu-jeong'],Der gute Sohn,2019,9783293309784
1887,['You-jeong Jeong'],The Good Son,2018,9781408709757
1888,['Lee Yu-Jeong'],¿Quién manda en los bosques?,2013,9786071127938
1889,['Lee Yu-Jeong'],Un río de piedras de lava rojas y calientes,2013,9786071127945
1890,"['Kim Yu-Jeong', 'Corea. Kyung Hee University. Center for International Students and Scholars']",The Camellias,2002,9788988095638
1891,"['Jang ho Choe', 'Yul Gwon', 'Yu jeong Choe', 'Dae eun I']",북한 의 인구 변동 과 정책 변화 분석 (1/3년차),2020,9789791165891
1892,['You-jeong Jeong'],Le origini del male,2019,9788807033377
1893,"['Eun Mi Heo', 'Yu Jeong Hwang']",Jaepangwan weonsungi,2001,9788953500785
1894,['Jeong Yu-jeong'],Der gute Sohn,2019,9783293005419
1895,['Yu-jŏng Kim'],Kamelien,2013,9783927648500
1896,['You-Jeong Jeong'],Les nuits de sept ans,2016,9782367270449
1897,['Yu-Jeong Jeong'],Siedem lat ciemności,2022,9788367137041
1898,['정유정'],태팅레이스. 1: 기초편(첫눈에 반한),2013,9788998537210
1899,['최영희'],"안녕, 베타(사계절1318문고 103)",2015,9788958289265
1900,['Sun-mi Hwang'],The Dog Who Dared to Dream,2016,9780349142098
1901,['Sun-mi Hwang'],The Hen Who Dreamed She Could Fly,2013,9780143123200
1902,['Sun-mi Hwang'],Miracle on Cherry Hill,2019,9780349143347
1903,['Sun-mi Hwang'],La gallina que soñaba con volar,2014,9788415594437
1904,['Sun-Mi Hwang'],"Der Hund, der zu träumen wagte",2016,9783036993331
1905,['Sun-Mi Hwang'],"Das Huhn, das vom Fliegen träumte",2014,9783036992754
1906,['Sun-Mi Hwang'],Hunden som vågade drömma,2018,9789113084787
1907,"['Sun-Mi Hwang', 'Kazuko Nomoco']",Gainusa care voia sa zboare,2022,9786060864004
1908,['Hwang Sun-mi'],Flora Hen,2014,9788581302829
1909,['Sun-mi Hwang'],De hond die durfde te dromen,2021,9789026354212
1910,['Sun-mi Hwang'],Het huis met de kersenbloesem,2020,9789026350900
1911,['Sun-Mi Hwang'],Il cane che osava sognare,2017,9788858774892
1912,['Sun-Mi Hwang'],Hönan som drömde om att flyga,2015,9789113066233
1913,['Sun Mi Hwang'],Kiraz Tepesindeki Mucize,2022,9786050844450
1914,['Sun-Mi Hwang'],Hayal Kurmaya Cesaret Eden Köpek,2021,9786050837001
1915,"['Sun-Mi Hwang', '李英華']",沒被邀請的孩子,2003,9789867767035
1916,['Sun-Mi Hwang'],Ucabilecegini Hayal Eden Tavuk,2020,9786050833942
1917,['Sun-Mi Hwang'],La gallina che sognava di volare,2014,9788845277740
1918,['Sŏn-mi Hwang'],कुत्ता जिसने सपने देखने कि हिंमत की,2016,9789350643945
1919,"['Sun-Mi Hwang', 'Sang-Woo Kwon']",Stiker anak nakal,2003,9789796889006
1920,['Sun-mi Hwang'],La poule qui voulait vivre sa vie,2012,9782916899725
1921,['Mira Jacob'],Good Talk,2020,9780399589065
1922,['Mira Jacob'],The Sleepwalker's Guide to Dancing,2015,9780812985061
1923,['Mira Jacob'],Good Talk,2021,9783551766304
1924,['Mira Jacob'],Manuale di danza del sonnambulo,2014,9788854509429
1925,"['Jacob Horton', 'Lana Duffy', 'Mira C.']",Always Looking from the Other Side,2021,9781300343035
1926,['Mira Jacob'],Die Aufforderung des Schlafwandlers zum Tanz,2015,9783847905615
1927,['Mira Jacob'],L'homme qui parlait à la nuit,2015,9782330055608
1928,['William John Dickson Mira'],Tokens of Zichron Jacob,1990,9780959606218
1929,['Mira Jacob'],Die Aufforderung des Schlafwandlers zum Tanz,2015,9783732505913
1930,['DR. S Mira Balberg'],"Purity, Body, and Self in Early Rabbinic Literature",2014,9780520958210
1931,['Mira Morgenstern'],Conceiving a Nation,2010,9780271048062
1932,['Mira Jacob'],Uyurgezerin Dans Rehberi,2015,9786055154738
1933,['Мира Якоб'],Самоучитель танцев для лунатиков,2016,9785389081123
1934,['Mira Jacob'],L'homme qui parlait à la nuit,2015,9782330051846
1935,['Mira Jacob'],The Sleepwalker's Guide to Dancing,2014,9780812994797
1936,['Mira Morgenstern'],Reframing Politics in the Hebrew Bible,2017,9781624664632
1937,['Mira Morgenstern'],Conceiving a Nation,2015,9780271036533
1938,['Mira Ariel'],Defining Pragmatics,2010,9781139488679
1939,"['Mira Balberg', 'Haim Weiss']",When Near Becomes Far,2021,9780197501504
1940,"['Honoré de Balzac', 'Claudia Schmölders', 'Paul Hansmann', 'Sigrid von Massenbach', 'Hete Maass', 'Heinrich E. Jacob', 'Magda Kahn', 'Frieda von Oppeln', 'Paul Zech', 'Emil Alfons Rheinhardt', 'Else von Hollander-Lossow', 'Franz Hessel', 'Mira Koffka', 'Walter Benjamin', 'Ernst Weiss', 'Erich Noether', 'Victor von Koczian', 'Rosa Schapire', 'Paul Mayer', 'Emmi Hirschberg', 'Hugo Kaatz', 'Max Krell', 'Friedrich Sieburg', 'Gabrielle Betz', 'Otto Flake', 'Charlotte Braun-Wogau', 'Charlotte Stucke-Kornfeld']",Die menschliche Komödie: Die Geheimnisse der Fürstin von Cadignan. Deutsch von Lucie und Hans Pollnow ; Die Verlassene. Deutsch von Paul Mayer ; Die Muse der Provinz,1977,9783257203608
1941,['Alex Marwood'],The Killer Next Door,2014,9780698177826
1942,['Alex Marwood'],The Darkest Secret,2016,9781101992685
1943,['Alex Marwood'],Untitled Alex Marwood 2,2022,9780751566017
1944,['Alex Marwood'],The Poison Garden,2020,9780143110521
1945,['Alex Marwood'],The Wicked Girls,2013,9780143123866
1946,['Alex Marwood'],The Island of Lost Girls,2023,9780063282254
1947,['Alex Marwood'],The Wicked Girls,2013,9781101618356
1948,['Alex Marwood'],The Island of Lost Girls,2023,9780751566024
1949,['Alex Marwood'],The Killer Next Door,2014,9781524704346
1950,['Fred Marwood'],Wear a Wold Hat,1991,9781872167145
1951,['Alex Marwood'],Niemand weint um dich,2018,9783641224639
1952,['Alex Marwood'],Yorkshiremen for All Seasons,1992,9780948929564
1953,['Alex Marwood'],Der Killer von nebenan,2015,9783641153724
1954,['Alex North'],The Half Burnt House,2023,9781405945288
1955,['Alex Marwood'],Granne med döden,2014,9789174995770
1956,['Alex Marwood'],The Killer Next Door,2015,9789573331933
